tract_geoid,tract_name,county,name,address,lat,lon,primary_category,type,subtype,snap_eligible
42049011900,Census Tract 119,Erie,Kwik Fill 376,"10 E Columbus Ave, Corry, PA 16407",41.93646,-79.64076,Food & Grocery,Convenience Store,Convenience Store,Yes
42049011900,Census Tract 119,Erie,Sander Markets,"826 N Center St, Corry, PA 16407",41.93023,-79.64131,Food & Grocery,Supermarket,Supermarket,Yes
42049011900,Census Tract 119,Erie,Walmart Supercenter 2909,"961 E Columbus Ave, Corry, PA 16407",41.93243,-79.61261,Food & Grocery,Supermarket,Supermarket,Yes
42049012001,Census Tract 120.01,Erie,Arbuckle Alliance Church,"13626, Hopson Hill Road, Union City, PA, 16438",41.9810879,-79.8618628,Civic & Social,Faith Community,Place of Worship,No
42049012001,Census Tract 120.01,Erie,Cottage Hill Church,,41.8686674,-79.7739407,Civic & Social,Faith Community,Place of Worship,No
42049012001,Census Tract 120.01,Erie,Hatch Hollow Church,,41.9514438,-79.8225515,Civic & Social,Faith Community,Place of Worship,No
42049012001,Census Tract 120.01,Erie,Union City Full Gospel Church,,41.9046489,-79.8854998,Civic & Social,Faith Community,Place of Worship,No
42049012001,Census Tract 120.01,Erie,Union-Amity Church,,41.9375551,-79.8436628,Civic & Social,Faith Community,Place of Worship,No
42049012001,Census Tract 120.01,Erie,Bentley School,,41.8708895,-79.7833851,Education & Civic,School,K-12 School,No
42049012001,Census Tract 120.01,Erie,Emerson School,,41.8831116,-79.8556077,Education & Civic,School,K-12 School,No
42049012001,Census Tract 120.01,Erie,Horton School,,41.8675562,-79.8864415,Education & Civic,School,K-12 School,No
42049012001,Census Tract 120.01,Erie,Shreve School,,41.8636673,-79.8564413,Education & Civic,School,K-12 School,No
42049012001,Census Tract 120.01,Erie,Sills School,,41.8806116,-79.8114409,Education & Civic,School,K-12 School,No
42049012001,Census Tract 120.01,Erie,Dollar General 10797,"16320 Route 8, Union City, PA 16438",41.88948,-79.84727,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049012002,Census Tract 120.02,Erie,Northwest Bank,"4, Perry Street, Union City, PA, 16438",41.9018541,-79.8465741,Civic & Social,Financial,Bank/Credit Union,No
42049012002,Census Tract 120.02,Erie,Union City Church of the Nazarene,,41.8923239,-79.8483716,Civic & Social,Faith Community,Place of Worship,No
42049012002,Census Tract 120.02,Erie,Union City Fire Department,,41.8966625,-79.8489165,Civic & Social,Emergency Services,Fire Station,No
42049012002,Census Tract 120.02,Erie,Union City Police,,41.8975159,-79.8460478,Civic & Social,Emergency Services,Police Station,No
42049012002,Census Tract 120.02,Erie,Union City Senior Center,,41.8922425,-79.8447771,Civic & Social,Community Center,Community/Rec Center,No
42049012002,Census Tract 120.02,Erie,United States Postal Service,"90, North Main Street, Union City, PA, 16438",41.9031638,-79.8458653,Civic & Social,Government,Post Office,No
42049012002,Census Tract 120.02,Erie,Union City Area High School,"105, Concord Street, Union City, PA, 16438",41.8905285,-79.8403465,Education & Civic,School,K-12 School,No
42049012002,Census Tract 120.02,Erie,Union City Area Middle School,"105, Concord Street, Union City, PA, 16438",41.8904089,-79.8379811,Education & Civic,School,K-12 School,No
42049012002,Census Tract 120.02,Erie,Union City Area School District Grounds,"91, Miles Street, Union City, PA, 16438",41.8893633,-79.8442062,Education & Civic,School,K-12 School,No
42049012002,Census Tract 120.02,Erie,Union City Library,,41.8967592,-79.846764,Education & Civic,Library,Public Library,No
42049012002,Census Tract 120.02,Erie,Country Fair 95,"76 N Main St, Union City, PA 16438",41.90185,-79.84565,Food & Grocery,Convenience Store,Convenience Store,Yes
42049012002,Census Tract 120.02,Erie,Kwik Fill 197,"3 Titusville Rd, Union City, PA 16438",41.88445,-79.84263,Food & Grocery,Convenience Store,Convenience Store,Yes
42049012002,Census Tract 120.02,Erie,Tops Markets 668,"19 E High St, Union City, PA 16438",41.89968,-79.84404,Food & Grocery,Supermarket,Supermarket,Yes
42049012100,Census Tract 121,Erie,Above & Beyond,"124, High Street, Waterford, PA, 16441",41.9410564,-79.9836233,Civic & Social,Faith Community,Place of Worship,No
42049012100,Census Tract 121,Erie,All Saints Parish,"11264, Perry Highway, Waterford, PA, 16441",41.9772723,-79.9957408,Civic & Social,Faith Community,Place of Worship,No
42049012100,Census Tract 121,Erie,First Presbyterian Church,"112, West 3rd Street, Waterford, PA, 16441",41.9422315,-79.9859852,Civic & Social,Faith Community,Place of Worship,No
42049012100,Census Tract 121,Erie,LeBoeuf Township Town Hall,"14270, Flatts Road, Waterford, PA, 16441",41.8861741,-79.972987,Civic & Social,Government,Government Office,No
42049012100,Census Tract 121,Erie,Mill Village Borough Hall,"14350, North Main Street, Mill Village, PA, 16427",41.8828028,-79.9738842,Civic & Social,Government,Government Office,No
42049012100,Census Tract 121,Erie,Mill Village Fire Department,"14408, North Main Street, Mill Village, PA, 16427",41.8800017,-79.9736928,Civic & Social,Emergency Services,Fire Station,No
42049012100,Census Tract 121,Erie,Stancliff Fire Department,"328, High Street, Waterford, PA, 16441",41.9432004,-79.9852415,Civic & Social,Emergency Services,Fire Station,No
42049012100,Census Tract 121,Erie,United States Postal Service,"101, High Street, Waterford, PA, 16441",41.9408242,-79.982789,Civic & Social,Government,Post Office,No
42049012100,Census Tract 121,Erie,United States Postal Service,"14525, South Main Street, Mill Village, PA, 16427",41.8758759,-79.9705756,Civic & Social,Government,Post Office,No
42049012100,Census Tract 121,Erie,Waterford Borough Hall,"30, South Park Row, Waterford, PA, 16441",41.9425796,-79.9829576,Civic & Social,Government,Government Office,No
42049012100,Census Tract 121,Erie,Waterford Township Town Hall,"12723, Route 19, Waterford, PA, 16441",41.9331591,-79.9804636,Civic & Social,Government,Government Office,No
42049012100,Census Tract 121,Erie,Fort LeBoeuf High School,"931, North High Street, Waterford, PA, 16441",41.9521664,-79.9881403,Education & Civic,School,K-12 School,No
42049012100,Census Tract 121,Erie,Fort LeBoeuf Middle School,"865, Cherry Street, Waterford, PA, 16441",41.9495587,-79.9855386,Education & Civic,School,K-12 School,No
42049012100,Census Tract 121,Erie,Mill Village Elementary School,"2757, East Center Street, Mill Village, PA, 16427",41.8756063,-79.9661939,Education & Civic,School,K-12 School,No
42049012100,Census Tract 121,Erie,Waterford Elementary School,"323, Cherry Street, Waterford, PA, 16441",41.9445509,-79.9827438,Education & Civic,School,K-12 School,No
42049012100,Census Tract 121,Erie,Waterford Public Library,"30, South Park Row, Waterford, PA, 16441",41.9425616,-79.9830154,Education & Civic,Library,Public Library,No
42049012100,Census Tract 121,Erie,Weston School,,41.8578339,-79.9928312,Education & Civic,School,K-12 School,No
42049012100,Census Tract 121,Erie,Circle K 4704212,"830 Route 19 N, Waterford, PA 16441",42.00223,-80.03539,Food & Grocery,Convenience Store,Convenience Store,Yes
42049012100,Census Tract 121,Erie,Country Fair 12,"430 High St, Waterford, PA 16441",41.94419,-79.98539,Food & Grocery,Convenience Store,Convenience Store,Yes
42049012100,Census Tract 121,Erie,Dollar General 24933,"11224 Route 19 N, Waterford, PA 16441",41.9759,-80.01028,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049012100,Census Tract 121,Erie,Dollar General 4653,"12674 Route 19 S, Waterford, PA 16441",41.93504,-79.98097,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049012100,Census Tract 121,Erie,Legacy Hydroponics Llc. Farmers Market 1,"11096 Peach St, Waterford, PA 16441",41.9795,-80.01432,Food & Grocery,Farmers' Market,Farmers' Market,Yes
42049012100,Census Tract 121,Erie,Tops Markets 667,"230 South High Street, Waterford, PA 16441",41.93866,-79.98217,Food & Grocery,Supermarket,Supermarket,Yes
42049012100,Census Tract 121,Erie,Animal Hospital of Waterford,"941, US-19, Waterford, PA, 16441",41.9507354,-79.9906641,Health,Clinic,Veterinary,No
42049012100,Census Tract 121,Erie,UPMC Outpatient Center,"991, Peach Street, Waterford, PA, 16441",41.9520889,-79.9912464,Health,Clinic,Outpatient Clinic,No
42049012100,Census Tract 121,Erie,Waterford Pharmacy,"216, High Street, Waterford, PA, 16441",41.9417726,-79.9841376,Health,Pharmacy,Retail Pharmacy,No
42049012201,Census Tract 122.01,Erie,Crossroads Community Church,"11160, Oliver Road, McKean, PA, 16426",41.9363895,-80.1249968,Civic & Social,Faith Community,Place of Worship,No
42049012201,Census Tract 122.01,Erie,Erie Federal Credit Union,"101, Washington Towne Boulevard, Edinboro, PA, 16412",41.8788665,-80.1722624,Civic & Social,Financial,Bank/Credit Union,No
42049012201,Census Tract 122.01,Erie,First United Presbyterian Church,,41.8793026,-80.1102485,Civic & Social,Faith Community,Place of Worship,No
42049012201,Census Tract 122.01,Erie,Franklin Center United Methodist Church,"7471, Old State Road, Edinboro, PA, 16412",41.9351189,-80.2242558,Civic & Social,Faith Community,Place of Worship,No
42049012201,Census Tract 122.01,Erie,Franklin Township Fire Department,,41.9194305,-80.223741,Civic & Social,Emergency Services,Fire Station,No
42049012201,Census Tract 122.01,Erie,McLane Church,"12511, Edinboro Road, Edinboro, PA, 16412",41.8918698,-80.124903,Civic & Social,Faith Community,Place of Worship,No
42049012201,Census Tract 122.01,Erie,Northwest Bank,"1000, Marketplace Drive, Edinboro, PA, 16412",41.8802878,-80.1721642,Civic & Social,Financial,Bank/Credit Union,No
42049012201,Census Tract 122.01,Erie,PNC Bank,"12511, Edinboro Road, Edinboro, PA, 16412",41.8922938,-80.1266896,Civic & Social,Financial,Bank/Credit Union,No
42049012201,Census Tract 122.01,Erie,Washington Township Municipal Building,"11800, Edinboro Road, Edinboro, PA, 16412",41.9151757,-80.1257792,Civic & Social,Government,Government Office,No
42049012201,Census Tract 122.01,Erie,Washington Valley Church,,41.879778,-80.050888,Civic & Social,Faith Community,Place of Worship,No
42049012201,Census Tract 122.01,Erie,Edinboro Elementary School,"5390, Route 6N, Edinboro, PA, 16412",41.8822761,-80.1493463,Education & Civic,School,K-12 School,No
42049012201,Census Tract 122.01,Erie,General McLane High School,"11761, Edinboro Road, Edinboro, PA, 16412",41.9166276,-80.1215062,Education & Civic,School,K-12 School,No
42049012201,Census Tract 122.01,Erie,Gibson School,,41.8583891,-80.1614468,Education & Civic,School,K-12 School,No
42049012201,Census Tract 122.01,Erie,James W. Parker Middle School,"11781, Edinboro Road, Edinboro, PA, 16412",41.915111,-80.1223854,Education & Civic,School,K-12 School,No
42049012201,Census Tract 122.01,Erie,Macon School,,41.9153334,-80.0989448,Education & Civic,School,K-12 School,No
42049012201,Census Tract 122.01,Erie,Sherred Hill School,,41.8600557,-80.2056147,Education & Civic,School,K-12 School,No
42049012201,Census Tract 122.01,Erie,Whites School,,41.8692224,-80.1706137,Education & Civic,School,K-12 School,No
42049012201,Census Tract 122.01,Erie,Country Fair 41,"5985 Route 6N, Edinboro, PA 16412",41.87935,-80.17188,Food & Grocery,Convenience Store,Convenience Store,Yes
42049012201,Census Tract 122.01,Erie,Dollar General 24934,"Edinboro Rd, Edinboro, PA 16412",41.91541,-80.12501,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049012201,Census Tract 122.01,Erie,Dollar Tree 7289,"206 W Broadway, Edinboro, PA 16412",41.88121,-80.15548,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049012201,Census Tract 122.01,Erie,Sheetz 334,"5930 Route 6N, Edinboro, PA 16412",41.87989,-80.17395,Food & Grocery,Convenience Store,Convenience Store,Yes
42049012201,Census Tract 122.01,Erie,Walmart Supercenter 3253,"108 Washington Towne Blvd N, Edinboro, PA 16412",41.87677,-80.17419,Food & Grocery,Supermarket,Supermarket,Yes
42049012201,Census Tract 122.01,Erie,Camboro Veterinary Hospital,"5989, Route 6N, Edinboro, PA, 16412",41.8792856,-80.1734911,Health,Clinic,Veterinary,No
42049012202,Census Tract 122.02,Erie,Andover Bank,"212, West Plum Street, Edinboro, PA, 16412",41.8764189,-80.1343389,Civic & Social,Financial,Bank/Credit Union,No
42049012202,Census Tract 122.02,Erie,BayIt Edinboro Community Center,"103, Brora Drive, Edinboro, PA, 16412",41.8665633,-80.1185005,Civic & Social,Community Center,Community/Rec Center,No
42049012202,Census Tract 122.02,Erie,Edinboro Borough Hall,"124, Meadville Street, Edinboro, PA, 16412",41.8731456,-80.1318887,Civic & Social,Government,Government Office,No
42049012202,Census Tract 122.02,Erie,Edinboro Fire Department,"125, Meadville Street, Edinboro, PA, 16412",41.8735968,-80.1309283,Civic & Social,Emergency Services,Fire Station,No
42049012202,Census Tract 122.02,Erie,Edinboro Police Department,"124, Meadville Street, Edinboro, PA, 16412",41.8729674,-80.132215,Civic & Social,Emergency Services,Police Station,No
42049012202,Census Tract 122.02,Erie,Legacy Home Care,"111, Walker Drive, Edinboro, PA, 16412",41.88985,-80.1219325,Civic & Social,Social Services,Social Services,No
42049012202,Census Tract 122.02,Erie,Marquette Savings Bank,"209, West Plum Street, Edinboro, PA, 16412",41.8757279,-80.1340242,Civic & Social,Financial,Bank/Credit Union,No
42049012202,Census Tract 122.02,Erie,Our Lady of the Lake Church,,41.8756791,-80.1372063,Civic & Social,Faith Community,Place of Worship,No
42049012202,Census Tract 122.02,Erie,PNC Bank,,41.8747061,-80.1317732,Civic & Social,Financial,Bank/Credit Union,No
42049012202,Census Tract 122.02,Erie,Pennwest Edinboro University Campus Police,"911, Scotland Road, Edinboro, PA, 16444",41.8775766,-80.118764,Civic & Social,Emergency Services,Police Station,No
42049012202,Census Tract 122.02,Erie,Saint Augustine Church,"427, West Plum Street, Edinboro, PA, 16412",41.8798643,-80.143856,Civic & Social,Faith Community,Place of Worship,No
42049012202,Census Tract 122.02,Erie,United States Postal Service,"300, Waterford Street, Edinboro, PA, 16412",41.8772811,-80.1193224,Civic & Social,Government,Post Office,No
42049012202,Census Tract 122.02,Erie,Unity in Edinboro,,41.8725306,-80.1314074,Civic & Social,Faith Community,Place of Worship,No
42049012202,Census Tract 122.02,Erie,Baron-Forness Library,"200, Tartan Road, Edinboro, PA, 16444",41.8706636,-80.1212652,Education & Civic,Library,Public Library,No
42049012202,Census Tract 122.02,Erie,Edinboro Branch Library,"413, West Plum Street, Edinboro, PA, 16412",41.8788166,-80.1418047,Education & Civic,Library,Public Library,No
42049012202,Census Tract 122.02,Erie,PennWest Edinboro,"219, Meadville Street, Edinboro, PA, 16444",41.8727289,-80.1205146,Education & Civic,Higher Education,University/College,No
42049012202,Census Tract 122.02,Erie,Country Fair 42,"128 E Plum St, Edinboro, PA 16412",41.8754,-80.12835,Food & Grocery,Convenience Store,Convenience Store,Yes
42049012202,Census Tract 122.02,Erie,Cvs Pharmacy 5095,"124 Erie St, Edinboro, PA 16412",41.87545,-80.13128,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049012202,Census Tract 122.02,Erie,Dollar General 10312,"220 W Plum St, Edinboro, PA 16412",41.8777,-80.13454,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049012202,Census Tract 122.02,Erie,"Edinboro Market, Inc.","109 Erie St, Edinboro, PA 16412",41.87471,-80.13259,Food & Grocery,Small Grocery Store,Small Grocery Store,Yes
42049012202,Census Tract 122.02,Erie,Edinboro Standalone Supermarket 2470,"606 Erie St, Edinboro, PA 16412",41.88895,-80.12645,Food & Grocery,Supermarket,Supermarket,Yes
42049012202,Census Tract 122.02,Erie,Meat & Moss Company,"606 Erie St, Edinboro, PA 16412",41.88896,-80.12648,Food & Grocery,Medium Grocery Store,Medium Grocery Store,Yes
42049012202,Census Tract 122.02,Erie,AHN Primary Care,"450, Erie Street, Edinboro, PA, 16412",41.8825074,-80.1274571,Health,Clinic,Outpatient Clinic,No
42049012202,Census Tract 122.02,Erie,Adagio Health,,41.8758951,-80.1295423,Health,Clinic,Medical Office,No
42049012202,Census Tract 122.02,Erie,CVS Pharmacy,"124, Erie Street, Edinboro, PA, 16412",41.8753918,-80.1310082,Health,Pharmacy,Retail Pharmacy,No
42049012202,Census Tract 122.02,Erie,Giant Eagle Pharmacy,"606, Erie Street, Edinboro, PA, 16412",41.8884974,-80.1265342,Health,Pharmacy,Retail Pharmacy,No
42049012202,Census Tract 122.02,Erie,Greater Erie Dental Associates,"204, West Plum Street, Edinboro, PA, 16412",41.8763676,-80.1332973,Health,Clinic,Dental Office,No
42049012400,Census Tract 124,Erie,ERIEBANK,"2302, West 12th Street, Erie, PA, 16505",42.1048058,-80.133077,Civic & Social,Financial,Bank/Credit Union,No
42049012400,Census Tract 124,Erie,First National Bank,"2765, West 8th Street, Erie, PA, 16505",42.1043883,-80.145591,Civic & Social,Financial,Bank/Credit Union,No
42049012400,Census Tract 124,Erie,Korean Presbyterian Church of Millcreek,"908, Hillborn Avenue, Erie, PA, 16505",42.1030548,-80.1460612,Civic & Social,Faith Community,Place of Worship,No
